run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
0,0.3,0.1,0.1,0.01,0.03,0.03280730507614162,6,0.22170775505332047,1.451307819199408,0.46077660006833127
4,0.03,0.03,0.01,0.01,0.1,1.1204828527360735e-07,81,0.4775997268578178,13.02999930351314,3.0447558162855346
3,0.01,0.1,0.01,0.01,0.3,8.537638530520671e-08,86,0.8733265193448061,14.585226883892435,3.166309794972976
3,0.03,0.3,0.01,0.01,0.3,3.53603698871552e-07,83,0.9089859411258231,17.877962638556085,3.287420768100336
4,0.1,0.03,0.1,0.01,0.1,3.055569366313827,3,0.018002032318121045,0.7159262569347606,0.2955462987396769
1,0.3,0.3,0.1,0.01,0.03,1.341753435072211e-06,75,0.8161072098665699,12.739196878099062,3.003661850339413
4,0.01,0.01,0.01,0.01,0.1,0.22131583242137004,3,0.19442686349916832,4.2839172860189665,1.7660693126740363
3,0.1,0.1,0.1,0.01,0.1,0.010440425164513198,4,0.4041899774509025,6.922042742516659,2.584195967374729
0,0.3,0.03,0.1,0.01,0.03,2.1517364722455374,2,0.00414994406554639,0.20172366089412086,0.10086183044706043
1,0.3,0.1,0.01,0.01,0.03,1.6756304825178612e-07,76,0.8994108135046834,11.556389735363837,2.6258642312914655
3,0.01,0.3,0.01,0.01,0.3,3.217162927023845e-07,82,0.9003684865533338,15.870402095426638,3.429714253291393
3,0.1,0.3,0.1,0.01,0.3,1.815515956199025e-07,90,0.8549339455417639,21.675316604247598,3.7231909808459203
4,0.03,0.1,0.1,0.01,0.1,0.014424427973155327,6,0.31374857800142664,7.236652589153389,2.139452567107245
4,0.01,0.1,0.1,0.01,0.1,0.015807595672856382,5,0.3677469067832479,7.357250034105288,2.4713075855270095
0,0.01,0.03,0.01,0.01,0.3,2.300367225259925e-08,85,0.8471408014721475,15.81003799782478,3.406403304756246
2,0.1,0.1,0.01,0.01,0.3,7.635438623900647e-08,88,0.8595675912688718,16.38963374434911,2.911755988474526
0,0.3,0.03,0.01,0.01,0.3,2.1461251062588083e-06,75,0.028527917508216327,9.685157276445977,1.74785328432302
4,0.1,0.03,0.01,0.01,0.1,1.599598040787476e-07,71,0.8524787541417528,10.608669595360503,2.613892858796531
0,0.3,0.01,0.1,0.01,0.3,0.5721599161432317,5,0.017523806673150066,0.257945562001875,0.09169529372638563
4,0.03,0.01,0.01,0.01,0.1,0.21589293103371904,3,0.17463391418848828,2.370951427264119,0.9680381432927645
4,0.1,0.3,0.01,0.01,0.3,8.309360400170912e-08,92,0.7776194653539468,19.487056513824623,3.4454338806669678
4,0.03,0.03,0.1,0.01,0.1,5.336975804640814,2,0.030481831756787953,1.8839932502205365,0.9419966251102683
3,0.03,0.3,0.1,0.01,0.3,4.92454303257788e-07,79,0.8725539680281538,15.87433747836626,3.4455238150509313
2,0.3,0.3,0.01,0.01,0.03,3.92117430455964e-07,82,0.8953850090027915,14.098488074541567,3.279276146789787
0,0.01,0.01,0.1,0.01,0.3,9.206059128968839,2,0.010484935304160309,2.6947986247422797,1.3473993123711399
2,0.03,0.1,0.01,0.01,0.3,7.482998763180019e-08,87,0.850745773356402,15.388187042116652,3.311394075346295
0,0.01,0.03,0.1,0.01,0.3,6.708385158778313,2,0.039552638417896524,3.3006514663630435,1.6503257331815218
0,0.1,0.01,0.01,0.01,0.3,0.12177615610896489,4,0.1191212578301011,0.7347526834186977,0.2837372907004061
4,0.1,0.01,0.1,0.01,0.1,4.641932305643567,2,0.0011146254981768966,0.2644807612663483,0.13224038063317414
4,0.1,0.3,0.1,0.01,0.3,2.857644024596351e-07,87,0.8769887262557655,16.25993742051148,3.376718206480177
0,0.3,0.01,0.01,0.01,0.3,0.16587788637038667,4,0.0643389176208209,0.11896321714725713,0.042371543145399
4,0.03,0.01,0.1,0.01,0.1,7.58792934990181,2,0.004976752936711681,1.3360769590346868,0.6680384795173434
3,0.01,0.3,0.1,0.01,0.3,1.910491887883145e-07,87,0.8382898579193477,15.854512419364767,3.208956012066263
4,0.01,0.1,0.01,0.01,0.3,7.059735130876467e-08,90,0.8488467050980378,16.135411939453313,3.2555928485209487
0,0.1,0.03,0.1,0.01,0.3,1.0603555032913627,3,0.03708905587056397,0.33814215536018144,0.1416101091791813
4,0.03,0.3,0.01,0.01,0.3,1.2552749446422093e-07,94,0.6772546094101892,15.247801534327968,3.274645999824729
2,0.3,0.3,0.1,0.01,0.03,1.7729476089632492e-06,60,0.8038681278062,15.698453036638766,3.695714034960179
4,0.01,0.3,0.01,0.01,0.3,2.0824648430351364e-07,88,0.8134714871322842,16.131681111878702,3.98165020316122
3,0.1,0.1,0.01,0.01,0.3,6.842348882578732e-08,89,0.8268368388428252,12.270227646640581,2.7002855665834478
4,0.1,0.1,0.1,0.01,0.1,0.010504429861714966,5,0.37567338344801726,5.735454503062209,2.078965990981256
0,0.03,0.03,0.01,0.01,0.3,3.753025209251371e-08,78,0.918891646965478,13.707660805876568,3.257626690471318
1,0.3,0.1,0.1,0.01,0.03,0.034483725665906295,4,0.21086218882642677,1.9002094548395032,0.7048238939059679
1,0.3,0.03,0.01,0.01,0.3,1.000259797419911e-06,68,0.3362237823270995,9.03303151798361,1.9919306991976804
2,0.3,0.1,0.01,0.01,0.03,3.513715804369385e-07,64,0.8710646847284048,13.928099339087625,2.567053991708367
0,0.03,0.1,0.1,0.01,0.3,0.0014451181795394979,4,0.6253784298807022,8.517136781999767,3.155167199604186
0,0.1,0.03,0.01,0.01,0.3,2.6428034644836056e-08,86,0.9008726015600574,11.840546670733556,2.5517517703354815
0,0.01,0.01,0.01,0.01,0.3,0.13203410698626797,4,0.23301548929784066,4.393738038353356,1.5964168935407321
0,0.01,0.1,0.1,0.01,0.3,0.0010496824392794404,4,0.5600401931880945,8.119647066799104,2.984634367335012
1,0.3,0.01,0.1,0.01,0.3,0.4463717490044864,4,0.02012380210874843,0.17339005600262786,0.07117240835273156
1,0.01,0.03,0.01,0.01,0.3,3.114169825293457e-08,84,0.7099471816699505,16.679142077380128,3.5297226556131798
0,0.1,0.3,0.01,0.03,0.01,2.942224164472397e-06,63,0.9036982634986576,16.493545446327957,3.693643131991678
1,0.3,0.03,0.1,0.01,0.03,2.178115722027253,3,0.0031256854651683513,0.04821869520177596,0.021193724311555317
4,0.03,0.3,0.1,0.01,0.3,2.365753829196297e-07,86,0.8281228933962185,16.603811453971147,3.274658717545981
3,0.3,0.3,0.01,0.01,0.03,3.2121240535426025e-07,83,0.8941167789158954,16.45524789285448,3.317214480825574
3,0.03,0.1,0.01,0.01,0.3,1.0267646300737256e-07,84,0.8617374561240052,15.73024883891208,3.4293414060847343
0,0.1,0.3,0.1,0.03,0.01,1.288244945137261e-05,41,0.8913068069849223,17.338046633994484,4.254186285800905
0,0.1,0.01,0.1,0.01,0.3,2.4485332447695036,3,0.0037577121311672956,0.637515560945194,0.26041149685176535
0,0.03,0.03,0.1,0.01,0.3,4.092464154380443,2,0.04461991434310292,1.517088778178816,0.758544389089408
0,0.03,0.01,0.01,0.01,0.3,0.12271561251841714,3,0.2122641913557382,2.391837365453217,0.9764789758898917
1,0.3,0.01,0.01,0.01,0.3,0.17187746302197388,5,0.05714153003122459,0.2400648776276805,0.08292968462173574
1,0.01,0.01,0.1,0.01,0.3,10.77429757118711,2,0.010634701948802922,2.994293260828031,1.4971466304140155
4,0.01,0.3,0.1,0.01,0.3,2.931973671319797e-07,85,0.8462517962237504,19.476028349532157,3.6134575831988256
4,0.1,0.1,0.01,0.01,0.3,4.90138587858942e-08,87,0.8506691644180794,16.886365068060112,3.0012943927860127
1,0.1,0.03,0.1,0.01,0.3,1.1272801802173844,3,0.036815763137286975,0.9096262431426918,0.3785731068219318
1,0.1,0.01,0.01,0.01,0.3,0.12566980849393,4,0.10848178837537913,0.28234341018131426,0.11533426943684906
0,0.1,0.1,0.1,0.01,0.3,0.0016254751689420148,6,0.4969583383782701,10.819785533020514,3.443399066861266
1,0.01,0.03,0.1,0.01,0.3,6.5127302041989985,2,0.03924215111240914,3.277198716726399,1.6385993583631995
0,0.03,0.3,0.01,0.03,0.01,1.6938133631036824e-06,73,0.8918688603994256,17.465894839931657,4.001281989681195
0,0.01,0.1,0.01,0.03,0.01,1.285122453180485e-06,55,0.8965771847780625,17.030323273117542,3.7423600229457525
2,0.3,0.03,0.01,0.01,0.3,3.3663971976705855e-07,71,0.402943707128264,10.862529336847526,2.0186813115915214
3,0.3,0.3,0.1,0.01,0.03,1.7766140742858123e-06,76,0.6985442692035398,15.15981491128863,3.2965283899541635
1,0.1,0.03,0.01,0.01,0.3,2.2364434333990796e-08,83,0.9172552790839138,11.547194404576514,2.2611324303372644
0,0.03,0.01,0.1,0.01,0.3,6.139203666323786,2,0.007483096583983051,1.1865778665754223,0.5932889332877112
1,0.1,0.3,0.01,0.03,0.01,2.921381192574455e-06,60,0.922824473912648,19.877361424225334,4.105726821942713
0,0.01,0.3,0.01,0.03,0.01,3.4160203958308736e-06,59,0.9137555383569317,21.051944991858875,4.0476656606536165
2,0.3,0.01,0.1,0.01,0.3,0.45860894121373635,6,0.01911754156806448,0.1841129527817946,0.06432181086231498
1,0.03,0.03,0.01,0.01,0.3,2.1671999195134742e-08,93,0.7171544359212838,17.098639270860673,3.315554381917442
3,0.3,0.1,0.01,0.01,0.03,1.1833767541303825e-07,84,0.8700880296414758,14.921362459073407,2.980734400623065
1,0.03,0.1,0.1,0.01,0.3,0.0022503143698270247,5,0.561311133646666,9.93486989150658,3.438259092972164
1,0.01,0.1,0.1,0.01,0.3,0.0013866781251921974,5,0.5343825348975089,9.427774989177161,3.177135321981556
2,0.3,0.1,0.1,0.01,0.03,0.035480048160460964,4,0.23299373324520925,1.6496311207272831,0.6171039074392017
2,0.01,0.03,0.01,0.01,0.3,2.5813824486422198e-08,88,0.8861318485258186,13.664361551675007,3.0320750030060326
1,0.01,0.01,0.01,0.01,0.3,0.12766087832687317,3,0.24370685158401154,5.036251146864791,2.056381138811009
4,0.3,0.3,0.01,0.01,0.03,3.6673190377771275e-07,82,0.8826447520164268,15.542348623107998,3.38831866769575
1,0.1,0.3,0.1,0.03,0.01,1.6083307640603186e-05,39,0.8679391119532132,15.53352868300681,3.4811167660667683
4,0.03,0.1,0.01,0.01,0.3,7.176712139978923e-08,83,0.8423309897468343,18.32400272599044,3.416715940013977
2,0.3,0.03,0.1,0.01,0.03,2.1709224311432216,3,0.005824247444312813,0.20112547567409705,0.08785610233365293
0,0.03,0.3,0.1,0.03,0.01,1.358581300794966e-05,45,0.8794329303677811,15.986000279966312,3.8551990496867656
1,0.1,0.01,0.1,0.01,0.3,2.616398476304437,2,0.005787668757138376,0.339625466100099,0.1698127330500495
2,0.3,0.01,0.01,0.01,0.3,0.16719323755884025,6,0.05683121652605572,0.2665663577163926,0.08423321107452546
0,0.1,0.1,0.01,0.03,0.01,1.7039975237280391e-06,58,0.8958752725692605,19.01418471793747,3.7112156876031177
2,0.1,0.03,0.1,0.01,0.3,1.2350934648419034,3,0.038692911585910296,0.7603171125213821,0.32860247735947806
1,0.1,0.1,0.1,0.01,0.3,0.0014279996797279125,5,0.5219876864148241,8.041245570647414,2.7164871934711776
3,0.3,0.03,0.01,0.01,0.3,6.049027348009472e-06,71,0.016553007935370585,8.025183595152628,1.6154509137020059
1,0.03,0.03,0.1,0.01,0.3,3.72772625832515,3,0.041108210911061524,1.8571747735150637,0.7856969812509789
2,0.1,0.03,0.01,0.01,0.3,1.6540875721565195e-08,89,0.8167708318773087,13.787260009685983,2.643205322023391
2,0.01,0.01,0.1,0.01,0.3,11.182724854443617,2,0.010137488611571016,3.1369269175544403,1.5684634587772202
2,0.1,0.3,0.01,0.03,0.01,3.93549414108238e-06,58,0.8633415189009889,15.011596036800881,3.67298356707935
0,0.01,0.3,0.1,0.03,0.01,1.674938296270664e-05,44,0.7783511145458231,18.316376691600222,4.281369750649641
1,0.03,0.01,0.01,0.01,0.3,0.12048064900085385,3,0.20015965140171255,2.3965559504576204,1.0822475329292145
3,0.3,0.01,0.1,0.01,0.3,0.49949273270833916,5,0.017534399474170577,0.16506547885753148,0.06083090022671954
4,0.3,0.3,0.1,0.01,0.03,3.600854515688366e-06,67,0.7680330008139812,16.49989617380465,3.532311119013575
1,0.03,0.3,0.01,0.03,0.01,3.1764755624914787e-06,60,0.8727997870996346,15.274056273373747,3.592555722393846
2,0.1,0.01,0.01,0.01,0.3,0.12566351128384445,4,0.11736291699557738,0.7664053238733777,0.2870499328830061
1,0.01,0.1,0.01,0.03,0.01,1.2605512460482316e-06,61,0.897175623859914,19.508078809184696,4.099094585830092
2,0.01,0.03,0.1,0.01,0.3,6.693640222576693,2,0.04338794058568016,3.641438589015319,1.8207192945076596
1,0.01,0.3,0.01,0.03,0.01,3.2857174306371747e-06,59,0.9084928976145847,15.854192119617927,3.83198225447153
2,0.03,0.03,0.01,0.01,0.3,6.645085763111761e-09,94,0.6918435584905247,17.0254584368343,3.2928806724603015
4,0.3,0.1,0.01,0.01,0.03,2.13166045367343e-07,80,0.9068089088933675,15.691944863115591,3.0156073745601972
1,0.03,0.01,0.1,0.01,0.3,6.212731360070788,2,0.008693141204667049,1.2605185872078886,0.6302592936039443
2,0.03,0.1,0.1,0.01,0.3,0.0012914225805365788,5,0.6009584640164192,9.373446397126255,3.28448268269851
2,0.1,0.3,0.1,0.03,0.01,1.66153469172338e-05,46,0.90801640009482,13.789035500540287,3.8488639208295496
0,0.3,0.3,0.01,0.01,0.1,4.71229107690833e-07,78,0.8302666119660013,13.784681885662007,3.042689235727305
2,0.1,0.01,0.1,0.01,0.3,2.3562281460080112,2,0.006940176835640105,0.5265236114222137,0.26326180571110686
1,0.1,0.1,0.01,0.03,0.01,1.2616721304474632e-06,56,0.8956143698380006,14.77271931021825,3.7110973244192382
3,0.01,0.03,0.01,0.01,0.3,5.334556631174817e-08,77,0.8560194707237241,14.914476031795651,3.145044316796288
2,0.01,0.1,0.1,0.01,0.3,0.002667129812957115,5,0.4034934781164479,10.161447459796882,3.4035725639179626
2,0.1,0.1,0.1,0.01,0.3,0.001673570916164131,6,0.4724265055355056,11.64328326679711,3.6632418069953387
3,0.3,0.01,0.01,0.01,0.3,0.167832722990076,5,0.0619710058636788,0.19759387769913472,0.07845520206882939
3,0.1,0.03,0.1,0.01,0.3,1.017235125720735,3,0.039012370364922076,0.4007278157068156,0.18496710989206527
3,0.3,0.1,0.1,0.01,0.03,0.03850149395768968,5,0.23332545734797355,1.675444148997583,0.5506987962302866
4,0.3,0.03,0.01,0.01,0.3,4.421324840498257e-08,75,0.8465694897139731,10.690903195107019,1.7380075342489931
0,0.03,0.1,0.01,0.03,0.01,2.008143453061103e-06,51,0.884085087975982,13.348353113442464,3.4141635657323515
2,0.01,0.01,0.01,0.01,0.3,0.13524392961571635,2,0.20919504389231758,4.046324818912331,2.0231624094561655
1,0.03,0.3,0.1,0.03,0.01,1.7617539415365935e-05,46,0.7849935393128605,17.303046991488394,4.387699639659491
3,0.1,0.3,0.01,0.03,0.01,3.477501688336019e-06,61,0.8781507560713938,16.07800475812596,3.61015855359483
3,0.1,0.03,0.01,0.01,0.3,3.092195655219483e-08,80,0.9156092833747423,11.57759364479736,2.275248939986988
3,0.3,0.03,0.1,0.01,0.03,2.186695559730425,3,0.004728400512530404,0.04957393593577705,0.021714344895439202
4,0.3,0.01,0.1,0.01,0.3,0.5439064564212803,4,0.016228937754299684,0.11523128801587572,0.04728320773444807
0,0.3,0.3,0.1,0.01,0.1,7.464794928608862e-07,81,0.6429421681919263,13.343542851122958,2.857321502436956
2,0.03,0.03,0.1,0.01,0.3,3.640537974691441,2,0.03634534020720262,1.1417972019093137,0.5708986009546568
1,0.01,0.3,0.1,0.03,0.01,1.4534866042928628e-05,41,0.8709035162437274,17.285684179576222,4.2361658712208685
3,0.01,0.01,0.1,0.01,0.3,10.338648798907293,2,0.010096712582116474,2.5923463080109252,1.2961731540054626
2,0.03,0.3,0.01,0.03,0.01,5.0808667204488854e-06,55,0.8934233802512865,13.485883556660793,3.265160350790259
2,0.03,0.01,0.01,0.01,0.3,0.12056683199710765,2,0.24737698737248068,2.2391275084468774,1.1195637542234387
2,0.01,0.1,0.01,0.03,0.01,1.31319402025765e-06,61,0.9106116648594296,16.548645194375496,3.868799690877725
3,0.1,0.01,0.01,0.01,0.3,0.12302718319060128,3,0.11426078560638543,0.9075795008161427,0.3772912773476962
3,0.1,0.3,0.1,0.03,0.01,1.3003397219535532e-05,44,0.9073835916114072,13.047341104114986,3.75410478996686
2,0.01,0.3,0.01,0.03,0.01,2.6762289698542288e-06,61,0.8756615009776664,22.061573996851145,3.7829870703321604
0,0.3,0.1,0.01,0.01,0.1,1.3119124722692772e-07,83,0.8689276542865508,12.153672559207918,2.5624545051607135
3,0.01,0.03,0.1,0.01,0.3,6.912791567870001,2,0.042087409162755635,3.363554072104648,1.681777036052324
3,0.03,0.03,0.01,0.01,0.3,2.4959530000090744e-08,86,0.88195269200065,17.995010459178918,3.136773118746957
3,0.1,0.1,0.1,0.01,0.3,0.0015497811537460667,4,0.474398908858772,7.1902033366674925,2.588368030105959
2,0.1,0.1,0.01,0.03,0.01,1.5981067717947533e-06,58,0.9134461581889005,14.459629594946838,3.7533634459740197
1,0.3,0.3,0.01,0.01,0.1,3.0418117448618954e-07,83,0.8873287955658221,14.479230818947817,3.12917419831265
3,0.1,0.01,0.1,0.01,0.3,2.7635193162183724,2,0.004639929439009954,0.13284965104386673,0.06642482552193336
3,0.03,0.1,0.1,0.01,0.3,0.001421424554149491,4,0.44457036242157755,7.243921373772766,2.617998108174093
4,0.3,0.01,0.01,0.01,0.3,0.16988304859080167,5,0.05497212830682395,0.30501898033285596,0.1021407371652992
0,0.3,0.03,0.01,0.03,0.01,0.005728046087186527,6,0.3892598857038273,1.045343032837467,0.3259169346278863
4,0.1,0.03,0.1,0.01,0.3,1.1737337435453454,3,0.03598286659859139,0.5296680336302001,0.22857854283705256
2,0.03,0.01,0.1,0.01,0.3,6.450389659334801,2,0.008265236599370007,1.1408889908773843,0.5704444954386921
4,0.1,0.3,0.01,0.03,0.01,3.1970249653010904e-06,65,0.9083010998894909,13.780965251446977,3.4406081907725237
4,0.01,0.03,0.01,0.01,0.3,1.3487880422799797e-08,91,0.8570020565658596,17.701222943346977,3.4030114455100713
3,0.01,0.1,0.1,0.01,0.3,0.0016828582683386412,6,0.4559353782160473,12.972587300298123,4.089464898979483
4,0.1,0.03,0.01,0.01,0.3,2.864659672864309e-08,82,0.8729397397834817,10.946563607320368,2.512613651317931
0,0.3,0.01,0.1,0.03,0.01,3.3480288026612306,1,-2.886579864025407e-15,0.0,0.0
1,0.03,0.1,0.01,0.03,0.01,1.7033389448957304e-06,55,0.9029982582463817,15.803059605665604,3.460656157057784
4,0.3,0.1,0.1,0.01,0.03,0.034482444637238756,5,0.19680267865183415,1.8296887594453044,0.6150046529278218
2,0.03,0.3,0.1,0.03,0.01,1.6545248722035638e-05,47,0.8279023451884953,17.948125408505845,4.530103074656219
1,0.3,0.3,0.1,0.01,0.1,3.8246743415118974e-07,81,0.8801992431226505,14.758688070771452,2.9426380555643625
3,0.01,0.01,0.01,0.01,0.3,0.1322622963959449,2,0.23143659566529093,4.217649777845938,2.108824888922969
4,0.3,0.03,0.1,0.01,0.03,2.2335733887329923,3,0.006104533872441309,0.16427454353014023,0.07713934744629339
4,0.1,0.3,0.1,0.03,0.01,1.3852780609119454e-05,47,0.892870070766009,15.215922796334048,4.164826962859059
4,0.1,0.1,0.1,0.01,0.3,0.0006524162807356037,5,0.5057796645866011,4.783186081527329,1.7490699972920567
3,0.03,0.3,0.01,0.03,0.01,3.3328814555199013e-06,61,0.8680271924666598,18.464332528954973,3.717184094600396
3,0.1,0.1,0.01,0.03,0.01,1.1460483670405717e-06,60,0.8885557721346656,14.595345106515696,3.373038117867964
3,0.03,0.03,0.1,0.01,0.3,3.9181799213748105,2,0.044334340215638146,1.50561736445066,0.75280868222533
2,0.01,0.3,0.1,0.03,0.01,1.168463789658804e-05,60,0.8873535649452517,16.879777766481233,4.305910815602263
4,0.01,0.01,0.1,0.01,0.3,8.791452165197246,2,0.009310525272424652,2.110460765779666,1.055230382889833
3,0.01,0.1,0.01,0.03,0.01,7.93312725568931e-07,66,0.8939784227417136,17.711310299972958,4.286053662517762
1,0.3,0.03,0.01,0.03,0.01,0.004646710818977043,9,0.4541560947343644,1.1262253316992745,0.3180314765510853
1,0.3,0.1,0.01,0.01,0.1,8.824598145244686e-08,83,0.8627017463405314,12.819959930715047,2.7560925707026347
4,0.1,0.01,0.1,0.01,0.3,2.5863532043878243,3,0.004264523575611592,0.4507339340894779,0.18760623598057014
0,0.3,0.01,0.01,0.03,0.01,0.39339898533679113,5,0.033411108332289184,0.21546614193267044,0.08984995314360439
0,0.1,0.3,0.01,0.03,0.03,2.3497405648349546e-06,66,0.9011502281247593,16.736190733261203,3.530557674111276
0,0.1,0.03,0.1,0.03,0.01,3.8069115740129265,3,0.012285803364098666,0.17733358511739372,0.07830235103466013
2,0.3,0.3,0.01,0.01,0.1,2.747887163708891e-07,84,0.8977639410114552,17.60831206605767,3.1315872182438995
3,0.01,0.3,0.01,0.03,0.01,3.4061045867606426e-06,61,0.924258768106206,12.84802413580164,2.8445660044349967
4,0.1,0.01,0.01,0.01,0.3,0.12113939354439066,3,0.14065013457934247,0.8612098701487574,0.3516573526963196
3,0.03,0.01,0.01,0.01,0.3,0.12374675292336124,2,0.22722862914143402,2.7321891980792627,1.3660945990396314
4,0.03,0.03,0.01,0.01,0.3,2.015089477144074e-08,88,0.8880653016184574,14.093019690486614,2.905642954382258
4,0.03,0.1,0.1,0.01,0.3,0.0012163290780411358,6,0.5148245982871716,10.297535477903256,3.2810207805817977
4,0.01,0.03,0.1,0.01,0.3,6.659583755499828,2,0.0435123199934892,3.0697609883508687,1.5348804941754344
1,0.3,0.01,0.1,0.03,0.01,3.3341396667905814,1,2.6645352591003757e-15,0.0,0.0
0,0.1,0.03,0.01,0.03,0.01,5.489954073475157e-05,22,0.7079610086159193,9.299334067113561,2.7918713645446425
3,0.03,0.01,0.1,0.01,0.3,5.914988535045188,2,0.00846057126333949,1.4733928777075105,0.7366964388537552
4,0.01,0.1,0.1,0.01,0.3,0.0017867163862523205,5,0.4782783816417333,10.403241139523331,3.655752183402835
0,0.01,0.03,0.01,0.03,0.01,1.872753694735726e-06,43,0.7601828060328191,16.937028290754164,4.232960879642458
2,0.3,0.3,0.1,0.01,0.1,1.3172649402859623e-06,77,0.7556457476270619,16.799428791549005,3.0857058058842526
0,0.1,0.3,0.1,0.03,0.03,1.0910474629357584e-05,49,0.8599859228292637,15.863574878185922,3.7292985549147764
2,0.03,0.1,0.01,0.03,0.01,1.3486777423209487e-06,57,0.8904166587806042,14.264287074867376,3.798994687447069
3,0.03,0.3,0.1,0.03,0.01,1.4224046667210098e-05,43,0.8932267054197939,16.44756653032354,4.194931442446933
0,0.3,0.1,0.1,0.01,0.1,0.003960600999741053,4,0.44151253380826994,3.7169930410586,1.3423298237906884
4,0.1,0.1,0.01,0.03,0.01,1.7125481630454872e-06,51,0.8576271124001986,15.629691589875517,3.995220700625808
0,0.1,0.1,0.1,0.03,0.01,0.2460362765561091,3,0.1885950869906155,3.1254017321989953,1.2787011976257543
1,0.1,0.3,0.01,0.03,0.03,3.303504462919227e-06,61,0.8599661541132464,20.3089485987731,3.936823721225311
2,0.3,0.03,0.01,0.03,0.01,0.0053918637810243695,8,0.38409963942398484,0.8626267866149482,0.3135082303302143
4,0.01,0.01,0.01,0.01,0.3,0.12771982125910333,3,0.22676417147207806,4.618524591715251,1.899483752255096
1,0.3,0.01,0.01,0.03,0.01,0.3921188049800556,6,0.03430584761893012,0.19060820576770884,0.07066449689787929
0,0.3,0.03,0.1,0.01,0.1,1.4764079130717662,5,0.00797331867982655,0.5611555773613628,0.1840239931867323
0,0.1,0.01,0.1,0.03,0.01,5.360023368339355,2,0.0010769111664174769,0.7298640187567851,0.36493200937839254
1,0.1,0.03,0.1,0.03,0.01,3.715955674276759,3,0.010291655529168081,0.525707074947579,0.22727529695771934
4,0.03,0.3,0.01,0.03,0.01,2.458856618840806e-06,70,0.8993740702701387,14.881620413002524,3.695906005939641
2,0.3,0.1,0.01,0.01,0.1,1.1664646109256556e-07,80,0.911695283772902,12.86040773620778,2.6587091211894918
3,0.3,0.3,0.01,0.01,0.1,5.097439521570077e-07,76,0.8990890192252976,14.870508559857385,3.065504357398494
4,0.01,0.1,0.01,0.03,0.01,1.9491460498067825e-06,49,0.8802041473666463,15.438828349072084,3.589157781649974
4,0.03,0.03,0.1,0.01,0.3,3.3668312762228463,2,0.044681718591581265,2.0040040730921502,1.0020020365460751
2,0.3,0.01,0.1,0.03,0.01,3.3071869327681753,1,-1.9984014443252818e-15,0.0,0.0
3,0.01,0.3,0.1,0.03,0.01,2.1961126807206535e-05,36,0.8751497245511107,19.005665372016022,4.346563543350489
4,0.01,0.3,0.01,0.03,0.01,2.984323437146624e-06,61,0.8860295524771103,17.45945659403306,3.8159570765976785
0,0.01,0.01,0.1,0.03,0.01,11.550228174288307,2,0.00785648519363022,2.3043352151014123,1.1521676075507061
1,0.1,0.03,0.01,0.03,0.01,7.327471695291795e-05,24,0.2498020474104345,9.65631652502215,2.6328900385799563
0,0.1,0.01,0.01,0.03,0.01,0.31586990094727185,4,0.06609488504708069,0.5387406790028593,0.19472234744438313
4,0.03,0.01,0.01,0.01,0.3,0.12410479344668983,3,0.22438145891196137,2.5987323074156636,1.2202834105128884
0,0.03,0.03,0.01,0.03,0.01,6.899440332613241e-06,45,0.5160668905901066,16.845410641281887,3.966187738620441
0,0.03,0.1,0.1,0.03,0.01,0.2855315999099543,2,0.22694203852404093,4.239035523239795,2.1195177616198975
0,0.01,0.03,0.1,0.03,0.01,8.525047562898896,2,0.035457210118574195,2.5998903236886854,1.2999451618443427
1,0.1,0.3,0.1,0.03,0.03,1.3842324334420178e-05,49,0.8281132487264118,16.285773034448873,3.5775525795435175
3,0.3,0.3,0.1,0.01,0.1,1.150646821830528e-06,75,0.8125733782066117,14.37301479526258,3.214660345746331
4,0.03,0.01,0.1,0.01,0.3,5.791606110617329,2,0.008279946845422353,1.4154588921077944,0.7077294460538972
0,0.1,0.1,0.01,0.03,0.03,1.3632092969145165e-06,57,0.9326440324819044,15.284105265918539,3.4994364940035063
2,0.1,0.3,0.01,0.03,0.03,4.014866447255781e-06,56,0.9143278685568187,14.402888038444075,3.2497144475169675
3,0.3,0.03,0.01,0.03,0.01,0.006558842754246152,9,0.39878200361818317,1.3097013247567209,0.37399599741342476
0,0.01,0.1,0.1,0.03,0.01,0.32222537971771276,2,0.22092527426324648,5.407004251810477,2.7035021259052385
3,0.03,0.1,0.01,0.03,0.01,2.0395001946283216e-06,50,0.869868752993598,13.983039624857597,3.483324134266368
1,0.1,0.1,0.1,0.03,0.01,0.21700158442971237,3,0.22473496861561942,2.8310527243204486,1.1573714199544105
2,0.3,0.01,0.01,0.03,0.01,0.3887537647719922,4,0.03234748005437092,0.14181902145226155,0.057472213234374334
1,0.01,0.03,0.01,0.03,0.01,1.4022025829388119e-06,45,0.8383248755900672,17.934220386995644,4.45255388232788
1,0.1,0.01,0.1,0.03,0.01,5.60096248013715,2,0.0005121632417091071,0.4841469441334637,0.24207347206673185
4,0.03,0.3,0.1,0.03,0.01,1.6064867288359217e-05,43,0.826867730411041,15.58473348999536,3.978917282150393
2,0.1,0.03,0.1,0.03,0.01,3.9870750519768587,3,0.012586511989456553,0.6238257533152362,0.25509095466018034
1,0.3,0.1,0.1,0.01,0.1,0.004851446365283149,5,0.4964039416949042,4.875837806910825,1.6921619361516835
