run,c,h,a,theta_h,theta_a,avg_edw,num_com,mod,avg_com,sd_com
4,0.1,0.3,0.1,0.1,0.01,3.4449584505817783e-07,86,0.892142061610697,17.604474803362564,133.28760398301873
4,0.1,0.1,0.01,0.1,0.01,1.3558107855775385e-07,84,0.8147282935751535,17.52144549503806,91.89724690361156
2,0.3,0.1,0.1,0.1,0.01,0.003995551212276319,4,0.43033886317825354,4.250990869412722,4.84270902580735
3,0.01,0.1,0.1,0.1,0.01,0.01352113753070957,4,0.4008188244193326,7.100961556171001,13.659594999137644
0,0.01,0.3,0.1,0.1,0.03,3.4527429419425543e-06,61,0.913384709368845,16.347801231987788,108.25150344062668
3,0.03,0.01,0.01,0.1,0.01,0.21422341479576093,2,0.16854357254448887,2.2412512740116624,1.7759719631134772
3,0.01,0.1,0.01,0.1,0.01,4.9735896506565165e-08,89,0.873026197229857,14.152446525044198,100.22571853354106
0,0.03,0.3,0.01,0.1,0.03,2.754261099297617e-06,63,0.8980451224459642,14.925644066609326,87.9984050131153
3,0.1,0.03,0.1,0.1,0.01,2.8901777355126526,3,0.01910302191928788,0.9359765678629706,0.2530251198630295
2,0.3,0.03,0.01,0.1,0.01,0.00041579758041194233,16,0.7113035279016307,5.014485789144983,4.911115808476199
2,0.01,0.03,0.01,0.1,0.01,7.648797042037405e-08,80,0.7117462777066612,18.832774009277713,107.92234220438127
0,0.01,0.01,0.1,0.1,0.01,10.760823035533972,2,0.00797981623931468,2.573847970113689,2.3421828037562844
1,0.03,0.03,0.01,0.1,0.01,6.413813680201928e-08,80,0.8564493901332851,13.881991082035896,91.40613345817319
0,0.1,0.01,0.1,0.1,0.01,4.516056049908329,2,9.263155271621581e-05,0.3271458288219126,0.03783883713291005
1,0.3,0.3,0.01,0.1,0.03,2.705328227833956e-06,64,0.8630806772171986,14.82992112680641,94.2517687563369
2,0.01,0.03,0.1,0.1,0.01,8.110485560189604,3,0.04103341949034198,3.324681647012397,3.340877452111435
3,0.1,0.1,0.1,0.1,0.01,0.009273947153931048,5,0.41378476488006266,5.510516049424721,6.88978117566593
0,0.3,0.1,0.01,0.1,0.03,1.1340542487804108e-06,54,0.9049846274191491,12.416478635170836,70.53323010585923
4,0.3,0.03,0.1,0.1,0.01,1.4227058572640063,3,0.007861760858155875,0.31119607219853046,0.03210828924930457
0,0.01,0.3,0.01,0.1,0.03,3.6257927326546552e-06,56,0.9006908981335183,15.550010517738162,101.853456765542
0,0.3,0.01,0.1,0.1,0.03,2.4771493766480464,2,9.46615853381072e-05,0.03383797396281854,0.0004048216310367668
2,0.1,0.3,0.01,0.1,0.03,2.9083315303899655e-06,62,0.892044770292454,18.740856429684413,130.44501678803505
4,0.3,0.01,0.01,0.1,0.01,0.30101743038815854,6,0.03892703621521403,0.09804753777961284,0.0032884713833429805
0,0.01,0.01,0.01,0.1,0.01,0.22426112690908964,3,0.1992889841978612,4.0029925827235315,5.295130385566749
0,0.3,0.3,0.1,0.1,0.03,2.9284031393273937e-06,59,0.9151058269362431,15.08384860465514,87.71384455521657
1,0.03,0.3,0.1,0.1,0.01,5.704255449920834e-07,79,0.88289103902136,18.798384482563772,93.95401930750675
0,0.03,0.1,0.01,0.1,0.03,8.770606685444307e-07,64,0.931151808170699,18.78788843392553,107.47330618735943
1,0.03,0.01,0.1,0.1,0.01,8.126917589295733,2,0.0057967388000789155,1.4040288585797467,0.6969587508469539
4,0.1,0.01,0.01,0.03,0.3,0.5353467651564083,3,0.05074126179898138,0.3692401317649668,0.039434864729842097
0,0.1,0.3,0.1,0.1,0.03,2.8303686837477514e-06,65,0.8975918514997159,15.953555114926457,104.73733711832126
1,0.1,0.03,0.01,0.1,0.01,1.0578048476859748e-05,71,0.024340360452519378,8.131877066787965,30.45629999031193
0,0.1,0.1,0.01,0.1,0.03,1.0987682369312748e-06,51,0.9227488884964199,14.15303437818051,77.96845276551433
3,0.03,0.03,0.1,0.1,0.01,5.614005287918599,2,0.03483481940133387,1.1763033270919796,0.4892081203795648
3,0.03,0.1,0.1,0.1,0.01,0.017891624816473006,4,0.3594237912172639,7.6134498050988295,14.510978253368988
4,0.01,0.1,0.01,0.1,0.01,1.2793705624759038e-07,83,0.9067025684043708,17.113590418376113,112.47666684601411
1,0.01,0.3,0.1,0.1,0.03,4.886928261275477e-06,60,0.8936745185022309,16.769428779226892,130.6522180076778
3,0.3,0.1,0.1,0.1,0.01,0.0035261069008893256,5,0.4083726300458645,3.5816575735532155,3.074066767490668
4,0.01,0.1,0.1,0.1,0.01,0.01600020120715184,4,0.3697926237888903,7.8279878439122115,15.530075278459957
1,0.03,0.3,0.01,0.1,0.03,3.6628038715262138e-06,61,0.9205154799160977,18.04286742085698,102.39705512922086
4,0.03,0.01,0.01,0.1,0.01,0.21569081017117825,2,0.1842821781162081,2.197744818294014,1.7076919691793784
4,0.1,0.03,0.1,0.1,0.01,3.0335684108024386,3,0.0169701245794186,0.4440244999753316,0.06405020884510379
3,0.01,0.03,0.01,0.1,0.01,1.0490537889528391e-07,80,0.5154790528014797,19.525213076738964,116.49323659572543
3,0.3,0.03,0.01,0.1,0.01,0.0004740296441936475,17,0.8033237176494842,5.740423181561151,6.8653780241397255
2,0.03,0.03,0.01,0.1,0.01,1.1969644252253378e-07,78,0.6905838842297275,13.512300475973115,73.02307119160204
1,0.01,0.01,0.1,0.1,0.01,11.658013739386368,2,0.008350855794189205,2.7502898711815407,2.6743112132339424
2,0.3,0.3,0.01,0.1,0.03,4.480206701561361e-06,56,0.9189282235949717,16.19862176183095,95.49004742456495
3,0.1,0.3,0.01,0.1,0.03,2.7853124969069527e-06,63,0.9124878792916631,17.78016427017715,118.12720572697025
1,0.1,0.01,0.1,0.1,0.01,4.542443839695196,2,0.0007259186015126373,0.42700805191326824,0.06446546732757921
1,0.3,0.1,0.01,0.1,0.03,1.374955337784015e-06,63,0.9120968558455752,16.835225113731994,88.27105615659639
3,0.01,0.03,0.1,0.1,0.01,7.380958690682886,3,0.035969076959328695,3.059702421862357,2.8770707131801223
1,0.3,0.01,0.1,0.1,0.03,2.375735364099683,2,0.00010844867570131145,0.044660787871776936,0.0007051926336998491
1,0.01,0.3,0.01,0.1,0.03,3.1387795535767347e-06,59,0.8803506750111454,18.74825869288243,124.72863521133328
0,0.3,0.03,0.1,0.1,0.03,1.540762389169378,3,0.009497745130342683,0.07172266793910093,0.0015047902432110496
4,0.1,0.1,0.1,0.1,0.01,0.010982211422384088,5,0.37470252708783397,3.5931473122300077,4.867459659287769
0,0.3,0.01,0.01,0.1,0.03,0.3189195519357337,4,0.03860959103406459,0.163565937940504,0.0075230318183920055
2,0.03,0.3,0.1,0.1,0.01,1.071702926393229e-06,75,0.806011816146769,15.803906846928223,79.33721041251331
1,0.3,0.3,0.1,0.1,0.03,2.6716182817885056e-06,68,0.8629950235249794,18.31858209646964,129.82277060435524
1,0.01,0.01,0.01,0.1,0.01,0.2276638935901297,3,0.1716444342132853,4.024573073713419,4.728837912425697
1,0.03,0.1,0.01,0.1,0.03,1.2243252138402043e-06,52,0.8794618976722901,16.016792813031394,99.50142922144468
1,0.1,0.3,0.1,0.1,0.03,5.804288009902851e-06,51,0.8592153612642637,16.130732925521812,101.77446290982537
2,0.03,0.01,0.1,0.1,0.01,8.123886721276486,2,0.004413981868727906,1.5780464773284795,0.8804295019028587
1,0.1,0.1,0.01,0.1,0.03,9.490196048503227e-07,63,0.8833358843996089,13.914472220851867,89.90201160906709
2,0.1,0.03,0.01,0.1,0.01,2.6669205339403595e-06,61,0.07812205133384448,9.799281808516964,42.23506226180051
0,0.1,0.01,0.01,0.1,0.01,0.23724152159897044,4,0.07411049054182678,0.6875080407423156,0.1290012273194204
2,0.01,0.3,0.1,0.1,0.03,5.250362041644146e-06,62,0.8401149577009135,17.541874541903923,127.02740517571148
4,0.03,0.03,0.1,0.1,0.01,5.34619958346661,3,0.030231848149840743,2.1741862203128695,1.3884614415458154
0,0.01,0.1,0.01,0.1,0.03,1.147447923181728e-06,55,0.9144954060203019,17.917205605781035,95.27344714470657
4,0.03,0.1,0.1,0.1,0.01,0.013595965851125,4,0.4032869614081591,7.339225025222225,13.756221558778883
2,0.03,0.3,0.01,0.1,0.03,2.754588374978859e-06,60,0.9198610672600133,14.093857436333206,101.51702297037302
0,0.01,0.1,0.1,0.1,0.03,0.0292121836732365,4,0.33666401104904664,6.268779375350382,10.236761140785754
4,0.3,0.1,0.1,0.1,0.01,0.0033904148098768787,3,0.44668141929109567,3.1131598997922696,2.800210221437509
4,0.01,0.03,0.01,0.1,0.01,1.0470810127738792e-07,77,0.8107639791760965,15.215915119830768,89.09483490159981
0,0.1,0.03,0.1,0.1,0.03,2.9552525719437073,3,0.0178574806731146,0.5694324040846385,0.12151595341132501
0,0.03,0.01,0.01,0.1,0.03,0.22727523649355166,3,0.17060623050821885,2.8891892304186877,2.4100200208410025
3,0.03,0.03,0.01,0.1,0.01,6.344466250585832e-08,78,0.81303387778619,17.6212652164712,79.26513609861014
3,0.3,0.3,0.01,0.1,0.03,2.825360122319852e-06,64,0.9163612001653754,15.199174721150655,112.44411285378348
4,0.3,0.03,0.01,0.1,0.01,0.0006020602810768417,19,0.7321530060213303,5.300556944612367,5.653883794653442
4,0.1,0.3,0.01,0.1,0.03,3.2024367403403327e-06,55,0.9403120805104175,14.29225888784154,79.97217773170762
3,0.03,0.3,0.1,0.1,0.01,7.451905694547799e-07,81,0.7655184823917568,14.560404277798519,107.92732495584278
2,0.01,0.01,0.1,0.1,0.01,11.498765906348597,2,0.008923734852799542,2.486666251274435,2.186200588704272
2,0.3,0.1,0.01,0.1,0.03,1.208898861537037e-06,53,0.8439663021342083,13.287171454076065,69.73689731901672
2,0.3,0.01,0.1,0.1,0.03,2.354577888387505,2,0.00028248723462165337,0.13106100786412161,0.006072982270632386
2,0.01,0.3,0.01,0.1,0.03,2.868407185721297e-06,62,0.9029971117332571,13.80752506804413,100.2742622373325
4,0.01,0.03,0.1,0.1,0.01,7.657178205249479,4,0.037272295900412714,3.4782987608479257,4.804345971554623
1,0.3,0.03,0.1,0.1,0.03,1.522565061029216,2,0.008182923026470501,0.19145919775253814,0.01296007384575443
2,0.1,0.01,0.1,0.1,0.01,4.446843420346149,2,0.0014249564918138724,0.11638482127230984,0.004789031509448209
2,0.3,0.3,0.1,0.1,0.03,3.4682314454786703e-06,61,0.9132298260121242,13.58070966277792,80.48206004250007
1,0.3,0.01,0.01,0.1,0.03,0.3171481531803597,6,0.033976940719679855,0.21177941650405308,0.013545191445670303
0,0.1,0.1,0.1,0.1,0.03,0.02327449516926176,5,0.3188299483641863,4.7177930751571235,5.329800700550536
2,0.03,0.1,0.01,0.1,0.03,9.404339909115946e-07,58,0.9183099695170397,17.67112624335325,107.71199271081686
2,0.1,0.3,0.1,0.1,0.03,3.6891630292725174e-06,58,0.9220980581662149,15.81829993617407,99.23940395507645
2,0.01,0.01,0.01,0.1,0.01,0.22751837372379527,2,0.22795267019271215,3.862638980256916,5.275009478329422
2,0.1,0.1,0.01,0.1,0.03,1.25306516261532e-06,52,0.877859881414376,12.347490169559928,69.21525561949325
3,0.01,0.3,0.1,0.1,0.03,4.583425728187954e-06,55,0.895410471111428,15.892594208959121,92.58832084288662
3,0.03,0.01,0.1,0.1,0.01,8.581552863109621,2,0.007534525367309974,1.4897913786486139,0.7847040966611092
1,0.01,0.1,0.01,0.1,0.03,9.629508680119478e-07,64,0.8327006912825154,16.116667142775814,93.72962166502556
3,0.1,0.03,0.01,0.1,0.01,9.721921636609225e-08,75,0.7914443683842305,12.39167273874828,55.781809222826155
0,0.03,0.03,0.1,0.1,0.03,5.591864289498772,3,0.03320592695343586,1.2160313668239011,0.43957103995893493
3,0.03,0.3,0.01,0.1,0.03,2.6844728605417196e-06,68,0.8774998152488866,17.856362063224076,134.35959176178753
1,0.1,0.01,0.01,0.1,0.01,0.2394211549322387,3,0.07040283089155633,0.4789339901838984,0.07836594502753556
0,0.03,0.1,0.1,0.1,0.03,0.030816974554287693,4,0.3334307935112727,5.827789937286893,8.722996858428719
0,0.01,0.03,0.01,0.1,0.03,6.414367915468642e-07,54,0.8589656328392995,14.428028962741053,91.24489762874262
1,0.01,0.1,0.1,0.1,0.03,0.03444473973278606,4,0.3255522773881706,7.293498968649631,13.365257452421556
1,0.1,0.03,0.1,0.1,0.03,2.9518623293365085,3,0.01586666052191546,0.5618349369461302,0.0996676579162891
0,0.3,0.1,0.1,0.1,0.03,0.006585500386775744,5,0.3032639083427931,3.327620446644027,2.7855054755236726
4,0.3,0.3,0.01,0.1,0.03,2.707504462700981e-06,61,0.9009231210354741,16.56259514533964,109.77736112638543
4,0.03,0.3,0.1,0.1,0.01,6.57390946498155e-07,77,0.8543691278128072,17.27929175829749,105.75817569369343
4,0.03,0.03,0.01,0.1,0.01,2.8325980231172823e-08,84,0.8437177335574277,15.250425909770485,86.70548808092605
1,0.03,0.01,0.01,0.1,0.03,0.2317276571634276,3,0.1487131668827203,2.657125655717511,2.076414736157407
0,0.1,0.3,0.01,0.1,0.1,0.00010280907478524108,27,0.8186140009420735,19.01103210838106,105.34248067838142
0,0.3,0.03,0.01,0.1,0.03,0.0016811584363967673,13,0.5435838375642498,3.364411809968271,3.7358271097392333
3,0.3,0.1,0.01,0.1,0.03,1.1406431326824923e-06,52,0.9007952052729946,15.222320265218867,77.80962194146328
3,0.3,0.01,0.1,0.1,0.03,2.3398941854282853,2,0.000431806114112282,0.01842593254515583,0.00012003667592782658
3,0.3,0.3,0.1,0.1,0.03,2.00621590961493e-06,72,0.9059778724082863,14.305942667781265,105.34825143557438
3,0.01,0.3,0.01,0.1,0.03,2.4344539276556484e-06,64,0.938034373070893,20.343766494873478,117.37512204591769
3,0.01,0.01,0.1,0.1,0.01,12.448297774535154,2,0.010449928220727156,3.4516119692478946,4.212102578857994
2,0.3,0.03,0.1,0.1,0.03,1.578976655484545,3,0.01098747938388972,0.2630393096894338,0.019983078196402715
3,0.03,0.1,0.01,0.1,0.03,1.0662380850726994e-06,65,0.8702946765629547,15.863813014669613,98.96520100649984
0,0.01,0.03,0.1,0.1,0.03,8.880108637012981,3,0.04084694127402825,3.7526496259144473,4.06931672292177
2,0.3,0.01,0.01,0.1,0.03,0.3157135223837571,5,0.03606650278289114,0.1814829486266697,0.009771386387711986
3,0.1,0.3,0.1,0.1,0.03,4.607258969447954e-06,59,0.8615582084543171,15.842594979480289,101.78673270649092
1,0.1,0.1,0.1,0.1,0.03,0.024015263680278995,3,0.3221055315393395,4.25591697319463,5.250155732630687
3,0.1,0.01,0.1,0.1,0.01,4.395210899996649,2,0.0005714167478501619,0.27104310240840557,0.025973574754826242
3,0.1,0.1,0.01,0.1,0.03,1.0197590396373007e-06,59,0.8834586866956408,14.181735578515497,87.76995600650892
4,0.01,0.3,0.1,0.1,0.03,3.8338393038224e-06,66,0.8915991243833373,16.159024279093735,117.6436718062108
2,0.01,0.1,0.01,0.1,0.03,7.826248561367063e-07,65,0.9176819642662483,18.306157236211604,110.23453255135198
3,0.01,0.01,0.01,0.1,0.01,0.2238637918244169,2,0.19853396800214465,3.8895254415754534,5.3486999994812585
4,0.03,0.3,0.01,0.1,0.03,3.0558848132230366e-06,61,0.8998062968431109,13.216698780664245,84.30017410148766
4,0.1,0.03,0.01,0.1,0.01,7.998268351924997e-06,72,0.02667107144599543,10.644339986571964,54.14952682358149
4,0.03,0.01,0.1,0.1,0.01,7.903500808154905,2,0.00522517436662015,0.9829142605316692,0.3415751585408845
1,0.03,0.03,0.1,0.1,0.03,5.094443224775831,2,0.02686859783751422,0.8353663056248267,0.24672258955085935
2,0.1,0.01,0.01,0.1,0.01,0.23856746437651521,3,0.0741358351476376,0.988189777690931,0.3537759578418606
1,0.03,0.1,0.1,0.1,0.03,0.026074916314915757,4,0.3438732783121208,5.307109721736731,7.338334477807118
1,0.01,0.03,0.01,0.1,0.03,3.6358217410596994e-07,59,0.9251242518212364,14.884113215750377,100.48667673402097
2,0.1,0.03,0.1,0.1,0.03,2.945126744465095,2,0.018823585785548352,0.42878138723747417,0.06500202053386506
0,0.03,0.3,0.1,0.1,0.03,5.7948091825544284e-06,51,0.8717684840529192,14.730153197219416,77.47543701629607
1,0.3,0.1,0.1,0.1,0.03,0.005324495800526676,8,0.36133582238891093,2.941739420749152,2.049840739677602
2,0.01,0.1,0.1,0.1,0.03,0.027729231713612305,5,0.32020718095984213,5.846770164651079,9.620129101994364
0,0.3,0.3,0.01,0.1,0.1,0.00010559804220670059,25,0.8469942958719581,17.649696548069727,99.88904139367966
0,0.03,0.03,0.01,0.1,0.03,3.698143883946911e-07,62,0.8733934464069982,14.369475819117453,110.77429972993777
2,0.03,0.01,0.01,0.1,0.03,0.22288527181684623,2,0.1853399252593419,1.6351871948255243,0.9453441945623065
4,0.3,0.3,0.1,0.1,0.03,4.239871366898095e-06,60,0.8958878411436962,13.483603284559852,75.36050291886487
4,0.3,0.1,0.01,0.1,0.03,1.4308717611736584e-06,50,0.8909214759405081,13.79674843029633,72.89986572194049
4,0.3,0.01,0.1,0.1,0.03,2.3803651064412943,1,-2.6645352591003757e-15,0.0,0.0
1,0.1,0.3,0.01,0.1,0.1,9.73508891527071e-05,29,0.8618153706815566,17.859091935629163,93.44570801000039
1,0.3,0.03,0.01,0.1,0.03,0.0018462517197784455,11,0.5757915224851763,2.4380332781733154,1.491080325106662
4,0.03,0.1,0.01,0.1,0.03,1.0677085345352856e-06,65,0.8129933161386655,15.899986587816915,115.05023611800398
4,0.01,0.3,0.01,0.1,0.03,2.8259452225140332e-06,65,0.9019658759016005,14.606754570822364,107.58546792078712
4,0.1,0.3,0.1,0.1,0.03,3.6287162942093443e-06,57,0.9057605886368137,16.136396645710633,92.45956031234346
3,0.3,0.03,0.1,0.1,0.03,1.574190259770483,4,0.008522396580011214,0.24111563861483232,0.018827836787350987
1,0.01,0.03,0.1,0.1,0.03,8.992699837859824,3,0.0424208285939158,3.581010937492279,3.8965614242652893
3,0.3,0.01,0.01,0.1,0.03,0.31427882283345515,5,0.0378902219405026,0.2686261592059903,0.023938110511167496
4,0.01,0.01,0.1,0.1,0.01,11.52087271239883,2,0.009611026436122577,2.877761856162703,2.9279571067358328
2,0.1,0.1,0.1,0.1,0.03,0.022368008250669563,4,0.36909225129356393,4.824753904425387,7.3540539008100945
4,0.1,0.01,0.1,0.1,0.01,4.5401576962642025,2,0.0005527436892027449,0.5197388444125259,0.09550483518839395
4,0.1,0.1,0.01,0.1,0.03,8.566063704567778e-07,63,0.898912110839595,14.31766895267577,94.96188902231818
3,0.01,0.1,0.01,0.1,0.03,1.2640095267107152e-06,55,0.9009686615207342,18.056664601526464,100.66037528413769
0,0.01,0.3,0.1,0.1,0.1,7.750978103480426e-05,30,0.869347636570712,16.789771047701734,132.67173668413065
4,0.01,0.01,0.01,0.1,0.01,0.22391629011043807,2,0.20958152393421575,3.501585746785159,4.3349544468780445
2,0.03,0.03,0.1,0.1,0.03,5.785874101657758,2,0.03460253298888746,1.0479213907182245,0.3882508520432039
0,0.03,0.3,0.01,0.1,0.1,7.628055316758564e-05,32,0.8706049681240602,14.992813322387242,114.36594134827133
0,0.03,0.01,0.1,0.1,0.03,7.8247010939598844,2,0.0044786138870439585,0.9682887798782958,0.3314857056189252
0,0.1,0.03,0.01,0.1,0.03,3.0661053676626786e-05,45,0.025949818038545795,10.640777403368462,44.14119008283718
1,0.03,0.3,0.1,0.1,0.03,3.7329584197703516e-06,58,0.9121009164699987,16.640719366909764,88.54582138591245
2,0.01,0.03,0.01,0.1,0.03,4.325642568762737e-07,55,0.9190234901983667,14.40936911791462,72.70306630377976
3,0.1,0.01,0.01,0.1,0.01,0.24029943623753436,3,0.08429104797508043,0.10048171592650759,0.0029550633327980096
2,0.03,0.1,0.1,0.1,0.03,0.027222263777171428,3,0.3461752641378776,4.713355406943399,6.5400448528724695
3,0.1,0.03,0.1,0.1,0.03,2.9612664956025867,2,0.017967096718645298,0.7442872711746488,0.19585568855068708
2,0.3,0.1,0.1,0.1,0.03,0.0054130782566709145,6,0.3868631658232641,2.9288118943029717,2.031786331948994
3,0.01,0.1,0.1,0.1,0.03,0.036142945233319665,5,0.3024820141701037,5.995883932057861,8.996507629456085
1,0.3,0.3,0.01,0.1,0.1,0.00013166806479027724,31,0.8510277084400746,13.867007020283289,82.32047569975997
1,0.03,0.03,0.01,0.1,0.03,5.041362401274509e-07,61,0.8299952306507282,14.21861384170763,86.76576673449803
0,0.3,0.01,0.1,0.1,0.1,2.5290141572626603,2,4.045085783903335e-05,0.03221679589244886,0.00036696082020103236
3,0.03,0.01,0.01,0.1,0.03,0.22333137497472458,3,0.1520567324482034,2.3620353690218074,1.916781335748416
0,0.3,0.3,0.1,0.1,0.1,0.0001033914791500635,23,0.8548519302205976,16.570220254137176,90.21749882437472
0,0.3,0.1,0.01,0.1,0.1,5.1970271100577736e-05,18,0.8036206842376183,13.047801574824277,55.21640414198335
2,0.1,0.3,0.01,0.1,0.1,8.373873752344769e-05,27,0.8903246332535826,15.890343599828114,87.81059609081524
0,0.03,0.1,0.01,0.1,0.1,2.9976077920064202e-05,25,0.865486086206886,19.626163633654492,110.78662909405917
2,0.3,0.03,0.01,0.1,0.03,0.0016512315202246886,11,0.5734558256369507,1.099930372122536,0.38374010876405673
4,0.3,0.03,0.1,0.1,0.03,1.5413508214180012,4,0.007549386315537483,0.2824909793173278,0.02677336422680538
4,0.3,0.01,0.01,0.1,0.03,0.31994447331874537,5,0.03810724911462249,0.11405067869979657,0.003431074861161816
0,0.1,0.3,0.1,0.1,0.1,0.00010303041584952709,24,0.8403554200069993,14.500296261097098,77.88183168954598
2,0.01,0.03,0.1,0.1,0.03,8.063417851141299,2,0.03838601144145501,2.5454833207066727,2.2908440098407374
0,0.01,0.3,0.01,0.1,0.1,9.533550543025572e-05,27,0.8789749247677117,16.03359397577425,91.41567996125681
3,0.1,0.1,0.1,0.1,0.03,0.019593463319687202,6,0.3587696033907855,3.781810613400073,3.9660075344347367
0,0.01,0.01,0.1,0.1,0.03,10.925382241147652,2,0.007656906558417859,2.4873169069146748,2.1873448112893326
0,0.1,0.01,0.1,0.1,0.03,4.408528030547764,2,0.0007071417089845877,0.2131910356165317,0.016069149270136415
0,0.1,0.1,0.01,0.1,0.1,2.9130936266602215e-05,30,0.8358814084587928,17.98399894266022,110.72411607810992
4,0.01,0.1,0.01,0.1,0.03,8.530975162279312e-07,63,0.9027393129086236,14.216013106022952,93.9859931111328
3,0.03,0.03,0.1,0.1,0.03,5.657525604032565,2,0.032800679835509605,1.164573650227802,0.4795003466552488
1,0.03,0.01,0.1,0.1,0.03,7.243390667971619,2,0.004014749963198616,0.8292296481992031,0.2431110221778396
1,0.01,0.3,0.1,0.1,0.1,8.731382422259909e-05,23,0.8757295827635361,13.383940067798246,67.16203487009305
0,0.01,0.01,0.01,0.1,0.03,0.24237298045344136,3,0.1642045034165547,3.8566063516146154,4.298120064949718
1,0.1,0.03,0.01,0.1,0.03,6.581989340461398e-06,35,0.6321570165079902,11.451830753988386,41.6821874400669
1,0.03,0.3,0.01,0.1,0.1,7.477433419099573e-05,28,0.8539562422466299,15.739742315172952,102.8732792459269
2,0.03,0.3,0.1,0.1,0.03,4.529354500420078e-06,53,0.863356202464834,17.978530102843933,128.03558725546216
3,0.01,0.03,0.01,0.1,0.03,6.580539241062476e-07,51,0.812265606977202,14.97796921938257,90.29326389866915
4,0.1,0.03,0.1,0.1,0.03,2.9783353266213966,3,0.016161864473948975,0.3897785142143199,0.044082441115925394
4,0.1,0.01,0.01,0.1,0.01,0.2366519967384538,4,0.07333436401760565,0.4488271694494777,0.05206602890784289
3,0.03,0.1,0.1,0.1,0.03,0.030074657868871497,4,0.3025025773708239,7.939154171380711,16.12594993373694
3,0.3,0.1,0.1,0.1,0.03,0.004681269662460694,5,0.37714304467709714,4.0082693100515066,4.091372909622364
2,0.03,0.03,0.01,0.1,0.03,4.6342163080166606e-07,57,0.84232750709815,16.219462076644664,93.8215997380048
4,0.01,0.1,0.1,0.1,0.03,0.03129507824089362,4,0.3226767328950257,5.337151351718289,10.0427640462093
2,0.3,0.3,0.01,0.1,0.1,0.00014357630540332857,23,0.8278489433455376,12.875141888479313,65.33081046772952
1,0.3,0.01,0.1,0.1,0.1,2.4814432980759413,2,0.00042987219242389407,0.0007577255171491298,2.029919577264829e-07
4,0.03,0.01,0.01,0.1,0.03,0.22295415315527894,3,0.15939650716461248,3.0652048690392593,3.395157067505006
1,0.3,0.3,0.1,0.1,0.1,0.00010396302467655445,19,0.8418116363539229,16.063966493339525,94.6948193539248
3,0.1,0.3,0.01,0.1,0.1,7.881630180033324e-05,30,0.8621130428601538,13.612183837910377,86.02855439535026
1,0.3,0.1,0.01,0.1,0.1,4.1126213888795834e-05,21,0.8558414160021439,15.015756011780233,74.36449117372383
0,0.3,0.03,0.1,0.1,0.1,1.7361795665868824,3,0.00799568856053165,0.11915499155855735,0.004673255814470172
0,0.3,0.01,0.01,0.1,0.1,0.37418857607827744,4,0.03778705352835039,0.16502397368574787,0.008605478523891244
1,0.03,0.1,0.01,0.1,0.1,2.72336168405644e-05,32,0.8777366536073535,14.929664330843734,111.77087013370189
3,0.3,0.03,0.01,0.1,0.03,0.0019204430034136493,11,0.5800979432226353,4.15231395258906,4.283186014302827
3,0.01,0.03,0.1,0.1,0.03,7.777831120175987,3,0.03586307734800337,2.7606848695031485,2.200835185689127
1,0.1,0.3,0.1,0.1,0.1,7.035857406217084e-05,24,0.8589605384439748,15.149115224757095,100.48097919057383
4,0.1,0.1,0.1,0.1,0.03,0.019561330204488057,5,0.33843532404592147,4.71108292381817,6.010044377884975
1,0.01,0.3,0.01,0.1,0.1,9.727132645424977e-05,27,0.8718588959497835,16.158089619460988,91.70665468400763
1,0.1,0.01,0.1,0.1,0.03,4.553220791516619,2,0.0008264356438859033,0.5531638672318433,0.10818389532958056
1,0.01,0.01,0.1,0.1,0.03,11.767882208980575,2,0.008931349043720505,2.941741457103812,3.0595954637579057
1,0.1,0.1,0.01,0.1,0.1,3.531578328850473e-05,25,0.8776075691069538,13.187837422786927,64.35841331696028
0,0.01,0.1,0.01,0.1,0.1,2.8307638541170716e-05,27,0.870825752534128,17.4513336205547,100.79373882269863
4,0.03,0.03,0.1,0.1,0.03,5.686868510753132,2,0.031984211321683415,0.9831665715528721,0.341750543601426
3,0.03,0.3,0.1,0.1,0.03,3.25433324190155e-06,61,0.9094410169783934,14.362670969076547,100.6836512800999
2,0.03,0.01,0.1,0.1,0.03,8.362451804335501,2,0.006257140640657494,0.9973976321925057,0.3517156330455166
2,0.1,0.03,0.01,0.1,0.03,2.570889030470903e-05,37,0.5232518644243132,11.15392959740138,51.84696523389432
1,0.01,0.01,0.01,0.1,0.03,0.22874256955602248,3,0.19186936937554921,3.755523137187782,4.313233431659805
4,0.01,0.03,0.01,0.1,0.03,3.9349315272127286e-07,59,0.8389387274165971,16.317943132319336,107.9071294416535
2,0.01,0.3,0.1,0.1,0.1,9.60376201411426e-05,26,0.824369399409884,20.434195481786517,116.79944128073507
2,0.03,0.3,0.01,0.1,0.1,9.138782164755954e-05,25,0.8314184305136929,15.772720691978822,95.90497056835281
0,0.1,0.03,0.1,0.1,0.1,3.1837149198392374,3,0.014163028532192729,0.5343258105394432,0.08670012557899058
4,0.03,0.1,0.1,0.1,0.03,0.028397185907600302,5,0.3006009064549854,4.538573785403857,5.792128076599852
0,0.1,0.01,0.01,0.1,0.03,0.25232545861929495,3,0.07873649301060803,0.39465484821707986,0.04839675203994271
4,0.3,0.1,0.1,0.1,0.03,0.004416362789865617,5,0.3485263496763803,2.687311524080479,1.6561852927126985
2,0.3,0.01,0.1,0.1,0.1,2.505781421500821,1,-8.881784197001252e-16,0.0,0.0
